cell_id,barcode,ypos,xpos,cell_size,ChAT,Fru,Gad1,SerT,sNPF,Tbh,TH,VGlut,clone_ID,rowsum
1020,0000000000,706,1524,1058,469184,273109,473891,271769,540676,276207,473230,270886,0,1
1021,0000000000,1808,1521,696,385827,147212,249952,142384,1235281,177051,245585,171355,0,1
1022,1111111100,1856,1523,997,573256,225536,330127,213749,987415,250769,362075,251875,3,1
1023,1110001000,1975,1520,584,255155,130460,211813,123442,595792,137756,186432,130891,32,1
1024,0000000000,1887,1515,258,137845,58387,100331,58307,205712,67988,102872,68266,0,1
1025,0000000000,1952,1525,629,336789,133073,258804,132642,688117,158236,208705,146713,0,1
1026,1111011111,2044,1528,834,379795,180472,246204,175216,758015,186188,279839,191749,20,1
1027,0000000000,1833,1535,798,592736,177613,255228,168411,1129301,186674,274811,195656,0,1
1028,0000000000,1901,1536,1849,691194,392760,567228,376479,1347237,414693,583566,433178,0,1
1029,0000000000,643,1535,1141,458094,272569,461748,276555,597364,280148,482859,273503,0,1
1030,0000000000,1626,1537,994,375121,219786,380997,235002,485189,233022,408444,246131,0,1
1031,0000000000,1786,1533,523,304684,105666,228217,106004,1259361,118956,189425,123250,0,1
1032,0000000000,2005,1535,526,201576,122737,147297,108233,399147,110444,155171,122250,0,1
