"cell_id","barcode","ypos","xpos","cell_size","ChAT","Fru","Gad1","SerT","sNPF","Tbh","TH","VGlut","clone_id","rowsum"
245,0,706,446,482,22591,7297,89656,0,215802,3108,500,423011,0,1
246,0,1986,445,360,39276,0,0,0,228597,0,75908,52873,0,1
247,0,825,444,137,271,0,39397,0,10963,0,0,732,0,1
248,0,864,445,173,37104,15,12966,0,34656,0,0,2,0,1
249,0,1049,443,191,32240,0,451,0,17114,0,0,225,0,1
250,1111111111,762,451,340,31220,95,0,0,107575,0,0,148635,0,1
251,0,910,451,139,0,0,42812,0,3474,0,0,4677,0,1
252,2010011221,607,454,624,245728,2109,89396,0,223186,76,0,50186,18,1
253,0,1079,453,325,0,8,30653,0,6518,0,0,0,0,1
254,112011211,685,451,253,51875,0,168351,0,225140,222,8,59469,0,1
255,0,787,451,331,90843,2234,0,0,81183,4271,0,123599,0,1
256,0,923,454,361,0,0,162469,0,18661,0,0,3876,0,1
257,0,725,455,295,14656,0,90542,0,95451,1099,3292,24575,0,1
258,0,1139,456,342,17087,0,0,0,3906,0,0,33085,0,1
259,0,743,459,402,22471,342,14163,0,158843,47,2838,74744,0,1
260,0,839,452,170,3623,0,162167,0,31351,0,0,6089,0,1
261,0,823,460,407,65,5434,13780,0,10651,0,0,313,0,1
262,0,663,457,198,6588,0,17293,0,140851,0,0,12875,0,1
263,0,853,461,414,7575,92,84246,0,54860,0,0,32,0,1
264,0,1039,462,423,1213,0,0,0,295,0,0,108,0,1
265,0,875,462,433,25994,6049,94270,0,58326,0,0,4972,0,1
266,2111011221,2012,459,304,41051,970,0,0,52844,2355,1283,37701,0,1
267,0,2033,459,235,44725,0,0,0,74010,1589,0,2566,0,1
268,0,1154,463,303,0,0,0,0,0,0,0,12728,0,1
269,0,1119,465,289,16509,0,0,0,5431,0,0,1004,0,1
270,0,2061,464,311,0,0,0,0,0,233,0,3589,0,1
271,1111111101,1099,465,460,128,156,2119,0,74140,0,0,0,0,1
272,0,1984,465,347,9112,138,0,0,68071,0,292,89703,0,1
273,0,636,467,312,23215,2243,362577,0,190704,5801,268,119992,0,1
274,0,772,469,526,21163,245,0,0,113747,884,0,27120,0,1
275,0,799,465,269,8700,418,0,0,31318,1168,0,5525,0,1
276,0,687,471,764,9676,3167,224262,0,385316,13413,60,161800,0,1
277,2010011221,579,471,456,140594,0,0,0,103650,43,5,0,18,1
278,0,901,466,248,0,0,0,0,7,0,0,15,0,1
279,1111111110,659,473,492,76132,0,7083,0,205250,7045,0,4938,0,1
280,0,713,475,434,43391,133,12,0,113098,0,0,14627,0,1
