cell_id,barcode,ypos,xpos,cell_size,ChAT,Fru,Gad1,SerT,sNPF,Tbh,TH,VGlut,clone_ID,rowsum
465,0000000000,2720,1266,197,10129,0,811,0,26602,0,0,71,0,1
466,0000000000,1624,1273,605,0,0,0,0,0,0,0,4009,0,1
467,0000000000,1749,1274,684,0,0,0,0,0,0,0,1160,0,1
468,0000000000,2732,1269,133,110,0,0,0,42472,0,0,4,0,1
469,0000000000,1456,1278,682,0,0,0,0,32338,0,0,215906,0,1
470,0001012201,2748,1278,395,10851,2342,0,0,172112,358,0,13174,2,1
471,0000000000,2945,1272,106,869,0,0,0,74710,0,0,18936,0,1
472,0001012201,1511,1279,528,0,0,0,0,10386,0,0,179574,2,1
473,0000000000,1002,1283,514,254418,351,0,0,78685,0,0,45207,0,1
474,0000000000,2644,1283,586,0,11,117994,0,26613,1131,0,15046,0,1
475,0000000000,1338,1288,575,24735,0,0,0,51983,4977,0,16969,0,1
476,0000000000,1488,1286,500,9260,0,0,0,13885,714,0,15147,0,1
477,0000000000,2793,1279,104,0,0,0,0,8190,0,0,15824,0,1
478,0000000000,2669,1285,503,8721,2018,22816,728,61807,1377,6,60901,0,1
479,0000000000,1415,1282,407,109,319,0,0,24038,0,0,246330,0,1
480,0000000000,2689,1283,283,31,0,79752,0,32140,0,0,0,0,1
481,0000000000,2728,1286,383,30994,0,12029,0,32263,2226,0,2988,0,1
482,0000000000,2843,1285,312,0,0,64382,0,69880,0,0,7,0,1
483,0000000000,2950,1288,424,18491,3536,0,0,179506,3703,0,47581,0,1
484,0000000000,1697,1287,400,0,0,0,0,0,0,0,1736,0,1
485,0000000000,2805,1287,384,558,408,0,7,65601,1357,0,49837,0,1
486,0000000000,2825,1291,557,28804,12812,63124,0,173310,9549,0,6067,0,1
487,0000000000,3051,1288,519,5782,57,213728,0,181912,2259,0,270,0,1
488,0000000000,2706,1291,482,19424,1941,271476,0,88671,10581,0,7306,0,1
489,2212111121,2858,1298,758,0,0,203661,0,310897,0,0,76529,0,1
490,0000000000,1441,1296,562,11973,0,0,0,48868,0,0,181974,0,1
491,0000000000,1565,1295,685,635,252,350,183,28946,132,466,116706,0,1
492,0000000000,2771,1286,266,5171,9,0,0,39905,11506,0,6357,0,1
493,1111111121,982,1293,465,66254,4210,0,0,42586,0,0,70,15,1
494,0000000000,1588,1298,573,0,0,0,0,0,0,0,7618,0,1
495,0000000000,1024,1295,426,46729,0,0,0,15814,0,0,28676,0,1
496,0000000000,2910,1299,746,175,426,0,0,468284,34672,10673,103327,0,1
497,0000000000,1231,1299,616,0,549,0,0,3077,0,0,0,0,1
