cell_id,barcode,ypos,xpos,cell_size,ChAT,Fru,Gad1,SerT,sNPF,Tbh,TH,VGlut,clone_ID,rowsum
297,0000000000,63,1259,813,4798,0,690401,0,28315,0,0,6619,0,1
298,0000000000,215,1259,498,100,4239,79710,0,57182,37,0,166432,0,1
299,0000000000,232,1271,339,2151,0,30872,0,19854,37,0,31962,0,1
300,0000000000,132,1276,788,0,6864,1064772,0,303730,46,0,29003,0,1
301,0000000000,171,1280,709,5532,0,15359,0,53122,22925,0,9516,0,1
302,0000000000,53,1279,644,6003,0,183071,0,21496,60,0,1263,0,1
303,0000000000,259,1277,526,0,1882,2858,0,45008,0,0,566,0,1
304,1111111100,296,1281,863,2902,398,77635,0,283667,0,1,682495,0,1
305,0000000000,202,1282,653,15027,0,633582,23,89999,8250,0,28088,0,1
306,0000000000,360,1287,497,21273,5732,81954,0,105036,1880,0,4821,0,1
307,2122111100,337,1284,716,11822,1721,1165618,0,1156115,12565,42,21983,4,1
308,0000000000,246,1294,456,12227,0,27589,0,51029,171,0,9,0,1
309,0000000000,226,1294,496,6823,0,256520,0,50272,102,0,18,0,1
310,0000000000,274,1300,620,29522,0,268463,0,44496,2884,0,29901,0,1
311,0000000000,26,1302,812,5426,23,79392,0,79385,98,0,442084,0,1
312,0000000000,78,1300,842,143,2168,439763,0,28736,244,0,57626,0,1
313,0000000000,145,1301,668,0,214,41941,0,68572,113,0,314809,0,1
314,0000000000,192,1298,247,66,0,219142,0,10129,1542,0,0,0,1
315,0000000000,119,1305,518,0,0,30809,0,59438,0,0,404112,0,1
316,0000000000,100,1305,310,14802,4164,246762,0,69331,8,0,100323,0,1
317,0000000000,309,1308,699,8357,3351,1102430,0,1062454,18469,0,18104,0,1
318,0000000000,173,1310,652,24184,502,640401,0,59801,26533,0,20026,0,1
319,0101011101,51,1315,876,2781,2118,7370,0,45315,0,0,359256,0,1
320,0000000000,215,1311,383,7256,1026,458524,0,17157,0,0,450,0,1
321,0000000000,197,1322,612,10190,0,448773,0,41351,428,0,33743,0,1
322,0000000000,242,1321,625,41828,8313,305867,0,173966,0,0,0,0,1
323,0000000000,334,1325,1128,0,4138,3221,0,3227,119,0,514,0,1
324,0000000000,291,1324,592,11297,0,189007,0,223804,125,0,4358,0,1
325,0000001112,263,1325,501,7632,439,1055932,0,573431,416,0,2,0,1
326,0000000000,150,1322,257,0,264,27561,0,5950,0,0,29572,0,1
327,0000000000,128,1327,505,0,490,510568,0,155103,16,0,485802,0,1
328,1111111011,87,1337,1837,13744,22636,10875,84,424810,29060,145,2084487,0,1
329,0000000000,171,1336,667,0,1426,149527,0,94794,117,0,601351,0,1
330,0000000000,42,1342,807,41697,0,115085,0,83998,0,0,6327,0,1
331,0000000000,209,1343,698,16551,121,465546,0,24100,0,0,11737,0,1
332,0000000000,365,1345,845,157,2099,0,208,1377,211,33,2389,0,1
333,2111111111,234,1352,719,23206,975,462671,0,63360,0,0,41916,0,1
334,0000000000,330,1346,418,0,808,0,0,489,0,0,8,0,1
335,0000000000,151,1353,489,0,6,1142799,0,307461,12,0,285246,0,1
336,0000000000,129,1353,717,0,8023,99465,0,100191,3,272,667263,0,1
337,0000001112,279,1346,257,3260,1867,799245,0,275918,1391,0,0,0,1
338,0000001112,259,1353,665,17402,0,1513075,0,554034,4241,0,2038,0,1
339,0000000000,289,1361,667,16838,210,756026,0,171471,3567,0,0,0,1
340,0000000000,172,1359,505,0,23,63338,0,43261,0,0,316754,0,1
341,0000000000,203,1370,887,563,1687,7958,0,92870,11,0,384626,0,1
342,1111111111,41,1376,1630,232461,44650,252791,0,191415,12567,0,0,3,1
343,0000000000,103,1382,1003,81506,7235,26716,0,209927,36503,0,712,0,1
344,0000000000,247,1378,395,55,2795,2631,0,181427,4252,0,214153,0,1
345,0000000000,314,1387,899,209,19758,0,0,1396,166,634,66,0,1
346,0000000000,172,1385,823,0,2477,1447829,0,271679,0,0,56295,0,1
347,0000000000,281,1394,1165,353,3516,330,550,6174,1096,0,559,0,1
348,1111112122,71,1400,1220,50092,29021,11714,201,121467,232,0,253,0,1
349,1111111101,215,1395,834,190336,847,0,0,252240,7268,0,54300,0,1
350,0000000000,150,1395,424,146,0,1112,0,18429,0,0,126603,0,1
351,0000000000,249,1404,945,14781,0,0,0,121977,15154,0,206,0,1
352,0000000000,22,1417,1181,64055,4704,0,0,272053,0,0,0,0,1
353,0000000000,142,1413,638,0,260,0,0,116139,52,0,319562,0,1
354,1111111000,119,1419,869,983,782,0,0,105851,1190,0,437443,0,1
355,0000000000,90,1421,454,0,2113,0,22,2111,215,0,118,0,1
356,0000000000,50,1423,462,11832,4240,0,0,4636,0,0,0,0,1
357,0000000000,274,1427,723,0,383,23,207,115,289,0,438,0,1
358,0000000000,69,1438,621,0,4892,0,0,0,0,0,0,0,1
359,0000000000,154,1481,1288,12105,8958,6713,4121,9919,5770,13219,5251,0,1
